,Name,Tweets Ago,Tweet,Compound,Positive,Negative,Neutral,Date
159,CNN,60,US senators gear up for fight over Dodd-Frank rollback https://t.co/MFk3iYSgam,-0.3818,0.0,0.224,0.776,Sat Dec 02 16:45:07 +0000 2017
160,CNN,61,President Trump on Michael Flynn deal: 'There has been absolutely no collusion' https://t.co/FUx4Cf0vCF https://t.co/pIIlu7lNeA,-0.3597,0.0,0.161,0.839,Sat Dec 02 16:30:13 +0000 2017
161,CNN,62,"Florida teen found safe in New York with 27-year-old soccer coach, sheriff says https://t.co/Rhp75OeEAu https://t.co/FrVnENyrcP",0.4404,0.172,0.0,0.828,Sat Dec 02 16:15:05 +0000 2017
162,CNN,63,"After a fatal police shooting, this mom is haunted by shocking incisions all over her son's body #BeneathTheSkin… https://t.co/KqNBJvffuK",-0.8519,0.0,0.383,0.617,Sat Dec 02 16:00:22 +0000 2017
163,CNN,64,Stakeholders line up on both sides of the religious liberty case in the US Supreme Court https://t.co/BDbzDhcOjM https://t.co/KErgcIqKgX,0.7906,0.304,0.0,0.696,Sat Dec 02 15:45:09 +0000 2017
164,CNN,65,Why Calfornia is wincing over Trump-backed health plan associations https://t.co/8EYi4mVpSD https://t.co/94GliD75N4,0.0,0.0,0.0,1.0,Sat Dec 02 15:27:52 +0000 2017
165,CNN,66,The world's biggest lithium ion battery has started delivering power in Australia. It uses wind and can power as ma… https://t.co/B0TlpqgQvg,0.0,0.0,0.0,1.0,Sat Dec 02 15:00:30 +0000 2017
166,CNN,67,"RT @CNNPolitics: President Trump praises the passage of the Senate tax bill and looks ahead to conference committee: ""Something beautiful i…",0.8074,0.278,0.0,0.722,Sat Dec 02 14:55:33 +0000 2017
167,CNN,68,The first time these mothers see their sons' bodies up close after officer-involved shootings isn't in a hospital o… https://t.co/iZyjU9nOhM,0.0,0.0,0.0,1.0,Sat Dec 02 14:45:04 +0000 2017
168,CNN,69,"Economist Arthur Laffer: The CBO is ""wrong,"" the Senate tax bill ""will spur economic growth"" and will not add $1.4… https://t.co/mujQyHl6CF",0.3818,0.115,0.0,0.885,Sat Dec 02 14:38:05 +0000 2017
169,CNN,70,"This is one of thousands of giant sinkholes in Greenland, where water is draining through the ice sheet into the oc… https://t.co/b1eVkIol9S",0.0,0.0,0.0,1.0,Sat Dec 02 14:30:51 +0000 2017
170,CNN,71,"Former federal prosecutor John Brownlee: Michael Flynn's credibility as a witness ""has been significantly damaged b… https://t.co/JjnEQpJivK",-0.4404,0.0,0.162,0.838,Sat Dec 02 14:10:16 +0000 2017
171,CNN,72,"Former 49ers quarterback Colin Kaepernick has been named the recipient of Sports Illustrated's legacy award, which… https://t.co/JpgasveNTw",0.5423,0.179,0.0,0.821,Sat Dec 02 14:00:18 +0000 2017
172,CNN,73,Shocking postmortem incisions on her son's body after he was fatally shot by police led this Chicago mom to ask CNN… https://t.co/vWxNddGLg5,-0.7845,0.0,0.257,0.743,Sat Dec 02 13:40:08 +0000 2017
173,CNN,74,CNN journalists have risked their lives in the most dangerous places around the world so you know the truth… https://t.co/R3F9YGHl5J,-0.6478,0.0,0.227,0.773,Sat Dec 02 13:29:03 +0000 2017
174,CNN,75,"Matt Lauer ""will not be paid past his last day of work,"" a senior NBC source says https://t.co/E0VcSNSUHS https://t.co/0LUMeTndUJ",0.0,0.0,0.0,1.0,Sat Dec 02 13:00:22 +0000 2017
175,CNN,76,"""Fat Leonard,"" the biggest corruption scandal in US Navy history, has tarnished the career of another admiral… https://t.co/oL4bLB8gYS",-0.4404,0.0,0.146,0.854,Sat Dec 02 12:30:21 +0000 2017
176,CNN,77,Join hosts @andersoncooper &amp; @KellyRipa in just a few weeks to honor all this year's Top 10 #CNNHeroes! Vote now at… https://t.co/WLhv3nvbW7,0.7574,0.294,0.0,0.706,Sat Dec 02 12:00:37 +0000 2017
177,CNN,78,Meltwater from Greenland is the biggest source of sea level rise in the world -- double that of Antarctica. See how… https://t.co/sUxboTGGS4,0.0,0.0,0.0,1.0,Sat Dec 02 11:30:36 +0000 2017
178,CNN,79,"In Greenland, evidence of climate change is written in ice and stone https://t.co/rm0MjDsh2z https://t.co/zhs2wuObi3",0.0,0.0,0.0,1.0,Sat Dec 02 11:01:08 +0000 2017
179,CNN,80,This is how the tax bill would affect your household finances https://t.co/uzCyZCPSdF https://t.co/3bq0EzDh37,0.0,0.0,0.0,1.0,Sat Dec 02 10:30:21 +0000 2017
180,CNN,81,A Kremlin-linked troll is once again demonstrating how difficult it is for Twitter to police its own platform… https://t.co/6KrUAw3he9,-0.3612,0.0,0.128,0.872,Sat Dec 02 10:00:21 +0000 2017
181,CNN,82,"The United Nations urges Libya to take ""urgent action"" over human slavery https://t.co/knx2rdt8SW https://t.co/aNoibaIeTq",-0.296,0.225,0.235,0.539,Sat Dec 02 09:30:15 +0000 2017
182,CNN,83,"You won't find studies in humans that prove chicken soup can fight a cold, but there's enough evidence to make it w… https://t.co/liCtPng8mA",-0.2023,0.0,0.079,0.921,Sat Dec 02 09:00:27 +0000 2017
183,CNN,84,"Meet the 11-year-old who created a cheap device to test drinking water for lead, and won a $25,000 science prize… https://t.co/Tfzvuyk9J4",0.6908,0.251,0.0,0.749,Sat Dec 02 08:29:07 +0000 2017
184,CNN,85,The one and only visible supermoon of 2017 will be observable to the entire world on December 3. Here's how to see… https://t.co/1uxaRBVGaP,0.0,0.0,0.0,1.0,Sat Dec 02 08:00:15 +0000 2017
185,CNN,86,"The guy who took down President Trump's Twitter account says it was ""a mistake"" and that he actually admires Trump'… https://t.co/Wz9f2qUdGg",0.0258,0.105,0.1,0.795,Sat Dec 02 07:30:06 +0000 2017
186,CNN,87,Senate passes its GOP tax reform bill with 51 votes after a day full of lawmakers making changes to bring enough me… https://t.co/IChv44Xy0d,0.0,0.0,0.0,1.0,Sat Dec 02 07:09:54 +0000 2017
187,CNN,88,This video shows a man's final moments before he was fatally shot outside his home in Nashville. His son released t… https://t.co/w0q8PL0fOU,-0.6369,0.0,0.174,0.826,Sat Dec 02 07:02:24 +0000 2017
188,CNN,89,President Trump has questioned the authenticity of the infamous “Access Hollywood” tape in which he bragged about b… https://t.co/noBeChbfF0,-0.1027,0.0,0.072,0.928,Sat Dec 02 06:30:14 +0000 2017
189,CNN,90,"Former Secretary of State Madeleine Albright believes the US is facing a ""national security emergency"" because of t… https://t.co/euFlPDWFDp",-0.0516,0.114,0.124,0.762,Sat Dec 02 06:00:18 +0000 2017
190,CNN,91,Arby's is buying Buffalo Wild Wings for $2.9 billion https://t.co/ZRKFZ5YX0m https://t.co/NEluzZOZGB,0.0,0.0,0.0,1.0,Sat Dec 02 05:30:06 +0000 2017
191,CNN,92,Votes on amendments are underway with Senate Republicans set to pass a massive tax overhaul. The bill includes hand… https://t.co/nFBbwMuFTa,0.0,0.0,0.0,1.0,Sat Dec 02 05:20:17 +0000 2017
192,CNN,93,Meltwater from Greenland is the biggest source of sea level rise in the world -- double that of Antarctica. See how… https://t.co/vMStdSVXkR,0.0,0.0,0.0,1.0,Sat Dec 02 05:02:41 +0000 2017
193,CNN,94,"Jared Kushner is the very senior Trump team member who told Michael Flynn to contact the Russian ambassador, source… https://t.co/csarkGg1s3",0.0,0.0,0.0,1.0,Sat Dec 02 04:30:07 +0000 2017
194,CNN,95,A man's tattoo left doctors debating whether to save his life https://t.co/8UnIwsGEBg https://t.co/LgYelybHGA,0.4939,0.225,0.0,0.775,Sat Dec 02 04:00:07 +0000 2017
195,CNN,96,Geraldo Rivera apologizes to Bette Midler after she accused him earlier this week of drugging and groping her in th… https://t.co/JJ9zkY57Gk,0.0772,0.105,0.093,0.802,Sat Dec 02 03:30:22 +0000 2017
196,CNN,97,Police officer adopts homeless mother's opioid-addicted newborn https://t.co/zaXJeLox7b https://t.co/5GQPG1gZ0i,0.1779,0.175,0.0,0.825,Sat Dec 02 03:00:18 +0000 2017
197,CNN,98,Former President Obama met with the Dalai Lama in India on Friday https://t.co/qnMKlOyoIk https://t.co/QRFzCQQY4n,0.0,0.0,0.0,1.0,Sat Dec 02 02:50:05 +0000 2017
198,CNN,99,A McDonald's manager who gave police a loaded gun that led to the arrest of a suspect in a series of killings in Ta… https://t.co/NUWbKkOrCw,-0.8885,0.0,0.404,0.596,Sat Dec 02 02:40:06 +0000 2017
199,CNN,100,"62 years ago, Rosa Parks stood up for civil rights by sitting down https://t.co/yDNl5AdgTd https://t.co/hmBrwwa8PJ",0.0,0.0,0.0,1.0,Sat Dec 02 02:30:06 +0000 2017
200,CBS,1,Stream Indiana at Michigan LIVE today at 12:30PM ET with a 1-month FREE trial of #CBSAllAccess. Just use promo code… https://t.co/xRem3zSyEQ,0.6166,0.175,0.0,0.825,Sat Dec 02 15:55:39 +0000 2017
201,CBS,2,Kristin Chenoweth (@KChenoweth) explains why audiences still crave Carol Burnett! Don't miss The Carol Burnett 50th… https://t.co/kM92NTtTfs,0.1867,0.098,0.0,0.902,Sat Dec 02 14:30:03 +0000 2017
202,CBS,3,"Catch up on this amazing lineup of music specials! Here's how to watch Bruno Mars: 24K Magic Live at the Apollo, Th… https://t.co/Jit2CzZJCY",0.6996,0.179,0.0,0.821,Sat Dec 02 13:00:07 +0000 2017
203,CBS,4,Missed Bruno Mars: 24K Magic Live at the Apollo? Keep up! Watch the full show: https://t.co/itXpGB5gRm #BrunoMars https://t.co/8yyQlC1LML,-0.3595,0.0,0.128,0.872,Sat Dec 02 12:00:03 +0000 2017
204,CBS,5,Reminisce with these classic photos and get ready to relive the magic when The Carol Burnett 50th Anniversary Speci… https://t.co/yJQEzCjoSA,0.3612,0.116,0.0,0.884,Fri Dec 01 22:43:05 +0000 2017
205,CBS,6,"RT @LivinBiblically: In the beginning, there was Chip. And lo! Chip had a revelation. #LivingBiblically is a new comedy premiering Monday,…",0.4199,0.134,0.0,0.866,Fri Dec 01 22:15:28 +0000 2017
206,CBS,7,"Discover these pro football stars' off-the-field talents in MVP: Most Valuable Performer, airing Jan 25 on CBS! Fin… https://t.co/g8jSRW8mQf",0.7707,0.282,0.0,0.718,Fri Dec 01 21:00:12 +0000 2017
207,CBS,8,"Find out when #BigBrother celebrity edition, #AmazingRace, #Survivor, new drama @instinctcbs and new comedy… https://t.co/4Psl74zcCB",0.0,0.0,0.0,1.0,Fri Dec 01 20:17:18 +0000 2017
208,CBS,9,Actress @BethBehrs explains why Carol Burnett is her hero! Celebrate her lasting influence with The Carol Burnett 5… https://t.co/Lnt5P9jEu0,0.8221,0.309,0.0,0.691,Fri Dec 01 19:32:18 +0000 2017
209,CBS,10,"RT @instinctcbs: New drama #Instinct, starring @Alancumming, premieres Sunday, March 11 on @CBS! https://t.co/aaL0JXpqav",0.0,0.0,0.0,1.0,Fri Dec 01 18:40:34 +0000 2017
210,CBS,11,"RT @AmazingRaceCBS: On your marks... #AmazingRace returns Wednesday, January 3! https://t.co/XMSJSUymUZ",0.0,0.0,0.0,1.0,Fri Dec 01 18:16:37 +0000 2017
211,CBS,12,RT @CBSBigBrother: Mark. Your. Calendars. The celebrity edition of #BigBrother premieres February 7! https://t.co/nP3Do6jTwM,0.0,0.0,0.0,1.0,Fri Dec 01 18:10:11 +0000 2017
212,CBS,13,The Angels await you... catch up on the world's most celebrated fashion show now! Watch the full 2017… https://t.co/xfYDbEzpfX,0.6893,0.251,0.0,0.749,Fri Dec 01 14:00:04 +0000 2017
213,CBS,14,"Comedy stars Amy Poehler, Bill Hader, @MayaRudolph &amp; @TraceeEllisRoss give the legendary Tarzan yell a try- but no… https://t.co/lrrHE2f9Nv",0.1901,0.093,0.0,0.907,Fri Dec 01 12:00:03 +0000 2017
214,CBS,15,Action-adventure series 'Blood &amp; Treasure' has been picked up for broadcast in Summer 2019: https://t.co/gAjqbF5bYh https://t.co/3cTBH9AKFI,0.296,0.128,0.0,0.872,Fri Dec 01 01:31:30 +0000 2017
215,CBS,16,Carol Burnett visited @TheTalkCBS to discuss how she got her start in show business! Watch The Carol Burnett 50th A… https://t.co/EyqmFWZHEC,0.0,0.0,0.0,1.0,Thu Nov 30 21:10:19 +0000 2017
216,CBS,17,"The world's most beloved fairy tales are reimagined as a dark &amp; twisted psychological thriller in ""Tell Me A Story,… https://t.co/CytIswrRj1",0.6115,0.227,0.0,0.773,Thu Nov 30 20:54:39 +0000 2017
217,CBS,18,RT @RansomCBS: #Ransom star @luke_j_roberts on set in Budapest for Season 2! https://t.co/rgC5ylqSMp,0.0,0.0,0.0,1.0,Thu Nov 30 17:40:02 +0000 2017
218,CBS,19,Comic @JayLeno reflects on the major impression Carol Burnett left on him. Celebrate The Carol Burnett 50th Anniver… https://t.co/PIakndHJt1,0.6808,0.248,0.0,0.752,Thu Nov 30 17:30:05 +0000 2017
219,CBS,20,"Watch #BrunoMars perform ""That's What I Like"" in Bruno Mars: 24K Magic Live at the Apollo: https://t.co/hAFcB9HpE3 https://t.co/I7ZWHdDYCP",0.3612,0.135,0.0,0.865,Thu Nov 30 15:00:05 +0000 2017
220,CBS,21,Stream Indiana at Michigan LIVE today at 12:30PM ET with a 1-month FREE trial of #CBSAllAccess. Just use promo code… https://t.co/xRem3zSyEQ,0.6166,0.175,0.0,0.825,Sat Dec 02 15:55:39 +0000 2017
221,CBS,22,Kristin Chenoweth (@KChenoweth) explains why audiences still crave Carol Burnett! Don't miss The Carol Burnett 50th… https://t.co/kM92NTtTfs,0.1867,0.098,0.0,0.902,Sat Dec 02 14:30:03 +0000 2017
222,CBS,23,"Catch up on this amazing lineup of music specials! Here's how to watch Bruno Mars: 24K Magic Live at the Apollo, Th… https://t.co/Jit2CzZJCY",0.6996,0.179,0.0,0.821,Sat Dec 02 13:00:07 +0000 2017
223,CBS,24,Missed Bruno Mars: 24K Magic Live at the Apollo? Keep up! Watch the full show: https://t.co/itXpGB5gRm #BrunoMars https://t.co/8yyQlC1LML,-0.3595,0.0,0.128,0.872,Sat Dec 02 12:00:03 +0000 2017
224,CBS,25,Reminisce with these classic photos and get ready to relive the magic when The Carol Burnett 50th Anniversary Speci… https://t.co/yJQEzCjoSA,0.3612,0.116,0.0,0.884,Fri Dec 01 22:43:05 +0000 2017
225,CBS,26,"RT @LivinBiblically: In the beginning, there was Chip. And lo! Chip had a revelation. #LivingBiblically is a new comedy premiering Monday,…",0.4199,0.134,0.0,0.866,Fri Dec 01 22:15:28 +0000 2017
226,CBS,27,"Discover these pro football stars' off-the-field talents in MVP: Most Valuable Performer, airing Jan 25 on CBS! Fin… https://t.co/g8jSRW8mQf",0.7707,0.282,0.0,0.718,Fri Dec 01 21:00:12 +0000 2017
227,CBS,28,"Find out when #BigBrother celebrity edition, #AmazingRace, #Survivor, new drama @instinctcbs and new comedy… https://t.co/4Psl74zcCB",0.0,0.0,0.0,1.0,Fri Dec 01 20:17:18 +0000 2017
228,CBS,29,Actress @BethBehrs explains why Carol Burnett is her hero! Celebrate her lasting influence with The Carol Burnett 5… https://t.co/Lnt5P9jEu0,0.8221,0.309,0.0,0.691,Fri Dec 01 19:32:18 +0000 2017
229,CBS,30,"RT @instinctcbs: New drama #Instinct, starring @Alancumming, premieres Sunday, March 11 on @CBS! https://t.co/aaL0JXpqav",0.0,0.0,0.0,1.0,Fri Dec 01 18:40:34 +0000 2017
230,CBS,31,"RT @AmazingRaceCBS: On your marks... #AmazingRace returns Wednesday, January 3! https://t.co/XMSJSUymUZ",0.0,0.0,0.0,1.0,Fri Dec 01 18:16:37 +0000 2017
231,CBS,32,RT @CBSBigBrother: Mark. Your. Calendars. The celebrity edition of #BigBrother premieres February 7! https://t.co/nP3Do6jTwM,0.0,0.0,0.0,1.0,Fri Dec 01 18:10:11 +0000 2017
232,CBS,33,The Angels await you... catch up on the world's most celebrated fashion show now! Watch the full 2017… https://t.co/xfYDbEzpfX,0.6893,0.251,0.0,0.749,Fri Dec 01 14:00:04 +0000 2017
233,CBS,34,"Comedy stars Amy Poehler, Bill Hader, @MayaRudolph &amp; @TraceeEllisRoss give the legendary Tarzan yell a try- but no… https://t.co/lrrHE2f9Nv",0.1901,0.093,0.0,0.907,Fri Dec 01 12:00:03 +0000 2017
234,CBS,35,Action-adventure series 'Blood &amp; Treasure' has been picked up for broadcast in Summer 2019: https://t.co/gAjqbF5bYh https://t.co/3cTBH9AKFI,0.296,0.128,0.0,0.872,Fri Dec 01 01:31:30 +0000 2017
235,CBS,36,Carol Burnett visited @TheTalkCBS to discuss how she got her start in show business! Watch The Carol Burnett 50th A… https://t.co/EyqmFWZHEC,0.0,0.0,0.0,1.0,Thu Nov 30 21:10:19 +0000 2017
236,CBS,37,"The world's most beloved fairy tales are reimagined as a dark &amp; twisted psychological thriller in ""Tell Me A Story,… https://t.co/CytIswrRj1",0.6115,0.227,0.0,0.773,Thu Nov 30 20:54:39 +0000 2017
237,CBS,38,RT @RansomCBS: #Ransom star @luke_j_roberts on set in Budapest for Season 2! https://t.co/rgC5ylqSMp,0.0,0.0,0.0,1.0,Thu Nov 30 17:40:02 +0000 2017
238,CBS,39,Comic @JayLeno reflects on the major impression Carol Burnett left on him. Celebrate The Carol Burnett 50th Anniver… https://t.co/PIakndHJt1,0.6808,0.248,0.0,0.752,Thu Nov 30 17:30:05 +0000 2017
239,CBS,40,"Watch #BrunoMars perform ""That's What I Like"" in Bruno Mars: 24K Magic Live at the Apollo: https://t.co/hAFcB9HpE3 https://t.co/I7ZWHdDYCP",0.3612,0.135,0.0,0.865,Thu Nov 30 15:00:05 +0000 2017
240,CBS,41,"Watch #BrunoMars perform ""24K Magic"" in Bruno Mars: 24K Magic Live at the Apollo: https://t.co/UgD4fC5cS6 https://t.co/iTGKJSbjwY",0.0,0.0,0.0,1.0,Thu Nov 30 12:00:03 +0000 2017
241,CBS,42,Missed Bruno Mars: 24K Magic Live at the Apollo Theater? Keep up! Watch the full show: https://t.co/itXpGB5gRm… https://t.co/nkRMIUd2Df,-0.3595,0.0,0.128,0.872,Thu Nov 30 07:52:09 +0000 2017
242,CBS,43,RT @CWatkinsTV: That. Was. Amazing! #BrunoMars,0.6239,0.45,0.0,0.55,Thu Nov 30 04:09:55 +0000 2017
243,CBS,44,The stage is 🔥🔥 #BrunoMars https://t.co/nykrDH46Bs,0.0,0.0,0.0,1.0,Thu Nov 30 04:00:27 +0000 2017
244,CBS,45,RT @anitakearney65: I could watch this all night #Brunomars #BrunosTvSpecial so much fun to watch OMG,0.5542,0.204,0.0,0.796,Thu Nov 30 03:59:09 +0000 2017
245,CBS,46,Everybody put your hands up! #BrunoMars https://t.co/jU7NyttAqv,0.0,0.0,0.0,1.0,Thu Nov 30 03:55:37 +0000 2017
246,CBS,47,RT @Sara_nurse: My 2yr old niece heard @BrunoMars and is now up singing and dancing #BrunosTVSpecial #BrunoMars,0.0,0.0,0.0,1.0,Thu Nov 30 03:51:38 +0000 2017
247,CBS,48,"RT @AllieNY86: His voice is mesmerizing 
#BrunoMars",0.0,0.0,0.0,1.0,Thu Nov 30 03:44:54 +0000 2017
248,CBS,49,RT @BrunoMars: We love you MARY!!!! ❤️ #BrunosTvSpecial,0.7482,0.434,0.0,0.566,Thu Nov 30 03:37:13 +0000 2017
249,CBS,50,RT @RDMichelleLNK: Loving a dose of #BrunoMars midweek. So amazing!,0.8513,0.542,0.0,0.458,Thu Nov 30 03:35:13 +0000 2017
250,CBS,51,We’re only halfway into the show. Get ready for more of your favorite #BrunoMars tunes! https://t.co/BJh0PeX864,0.7232,0.302,0.0,0.698,Thu Nov 30 03:33:32 +0000 2017
251,CBS,52,"When #BrunoMars tells you to pick up the phone, that’s exactly what you do. https://t.co/JZDS26h3lL",0.0,0.0,0.0,1.0,Thu Nov 30 03:23:03 +0000 2017
252,CBS,53,RT @MargoSlade: Best way to relax after a hard day of work watching #BrunoMars on #BrunosTVSpecial my heart is the happiest,0.8979,0.394,0.049,0.557,Thu Nov 30 03:11:31 +0000 2017
253,CBS,54,RT @Tiffany48184: Now that's how you open up a show!!!!! #BrunoMars,0.0,0.0,0.0,1.0,Thu Nov 30 03:09:54 +0000 2017
254,CBS,55,RT if you’re ready to party with #BrunoMars!! https://t.co/o4qQoKOzgH,0.6988,0.452,0.0,0.548,Thu Nov 30 03:07:20 +0000 2017
255,CBS,56,RT @BrunoMars: POP POP!!💥💥 everyone tweet #BrunosTvSpecial! We on!!!! 🍾,0.0,0.0,0.0,1.0,Thu Nov 30 03:06:38 +0000 2017
256,CBS,57,RT @Queentassia14: Bruno Mars Live at the Apollo!!!! Yeah I have to wake up at like 4 am for work.... but it's worth it. #BrunoMars #Brunos…,0.7067,0.246,0.0,0.754,Thu Nov 30 03:03:15 +0000 2017
257,CBS,58,RT @asbstar30: BRUNO #BrunoMars,0.0,0.0,0.0,1.0,Thu Nov 30 03:02:34 +0000 2017
258,CBS,59,"Get on your feet, and prepare to dance. #BrunoMars is hitting the stage! https://t.co/yOyq8JlMZj",0.0,0.0,0.0,1.0,Thu Nov 30 02:59:59 +0000 2017
259,CBS,60,"Pop pop, it's showtime! Bruno Mars: 24K Magic Live at the Apollo starts at 10/9c on CBS, or try 1 month FREE of CBS… https://t.co/cpCSYDKieM",0.6514,0.158,0.0,0.842,Thu Nov 30 02:45:03 +0000 2017
260,CBS,61,Calling all Bruno Mars' lovelies... don't miss Bruno Mars: 24K Magic Live at the Apollo tonight @ 10/9c on CBS &amp; CB… https://t.co/nGOgukLMx9,0.1139,0.064,0.0,0.936,Thu Nov 30 00:06:05 +0000 2017
261,CBS,62,You'll treasure this special night with #BrunoMars! Find out how to watch Bruno Mars: 24K Magic Live at the Apollo… https://t.co/qF2eRcJLSJ,0.6825,0.228,0.0,0.772,Wed Nov 29 23:20:13 +0000 2017
262,CBS,63,RT @BrunoMars: Ladies put your hoops on tonight! Fellas break out that good cologne! #BrunosTvSpecial is airing on @CBS! What y’all trynna…,0.5826,0.152,0.0,0.848,Wed Nov 29 23:15:24 +0000 2017
263,CBS,64,RT @YoungSheldon: Sheldon will do whatever it takes to get his hands on his own computer in tomorrow's all-new episode of #YoungSheldon! ht…,0.0,0.0,0.0,1.0,Wed Nov 29 23:14:57 +0000 2017
264,CBS,65,RT @survivorcbs: What drama will ensue on back-to-back episodes of #Survivor tonight? Watch a sneak peek now: https://t.co/LHcxyClSw1 https…,0.0,0.0,0.0,1.0,Wed Nov 29 23:13:40 +0000 2017
265,CBS,66,Discover every reason why #BrunoMars is 24K Magic! Watch Bruno Mars: 24K Magic Live at the Apollo tonight @ 10/9c o… https://t.co/oaPjvl3rSW,0.0,0.0,0.0,1.0,Wed Nov 29 22:34:56 +0000 2017
266,CBS,67,Did you catch these tiny moments during the 2017 Victoria's Secret Fashion Show? Find out what you may have missed:… https://t.co/IIyupot9uU,0.0,0.0,0.0,1.0,Wed Nov 29 21:07:33 +0000 2017
267,CBS,68,RT @funnyordie: Live! Watch Tim Meadows and Patrick Brammall of @NoActivityCBS play themselves in new 8-bit video game! https://t.co/nXCuHO…,0.4559,0.142,0.0,0.858,Wed Nov 29 20:41:13 +0000 2017
268,CBS,69,The 'Only Angel' @Harry_Styles saw last night were the ones on the runway! Watch him perform at the #VSFashionShow:… https://t.co/na8GAiZwmS,0.0,0.0,0.0,1.0,Wed Nov 29 15:00:07 +0000 2017
269,CBS,70,This entire collection is drop-dead gorgeous. See all the most sizzling looks from the 2017 #VSFashionShow:… https://t.co/zpTKXcm05r,0.6124,0.2,0.0,0.8,Wed Nov 29 12:00:06 +0000 2017
270,CBS,71,"Stars @Miguel, @Harry_Styles, @leslieodomjr &amp; more set the tone for a truly incredible show! Watch all the musical… https://t.co/kmo4l3aGai",0.4926,0.158,0.0,0.842,Wed Nov 29 09:09:48 +0000 2017
271,CBS,72,Some of the best moments happen behind the scenes! Here's your backstage pass to the 2017 Victoria's Secret Fashion… https://t.co/S8MpOnhC6b,0.6696,0.191,0.0,0.809,Wed Nov 29 08:39:05 +0000 2017
272,CBS,73,"From the sky-high heels to the jaw-dropping wings, these outfits are fashion goals! See all the best looks from the… https://t.co/GnyZ8NnBYH",0.6696,0.183,0.0,0.817,Wed Nov 29 08:22:35 +0000 2017
273,CBS,74,Missed the world’s most celebrated fashion show? Catch up on your own time and watch the entire 2017 Victoria's Sec… https://t.co/9OuYvHItzh,0.4201,0.158,0.087,0.754,Wed Nov 29 07:56:05 +0000 2017
274,CBS,75,"RT @VictoriasSecret: That’s a wrap on the 2017 #VSFashionShow!! BIG thanks to the Angels, the people of Shanghai &amp; YOU for watching! https:…",0.5826,0.152,0.0,0.848,Wed Nov 29 06:41:12 +0000 2017
275,CBS,76,Want to relive all of your favorite #VSFashionShow runway moments?  @GIPHY has you covered. https://t.co/mgfziAQR4c,0.5106,0.249,0.0,0.751,Wed Nov 29 04:13:05 +0000 2017
276,CBS,77,"RT @vannalovescats: Another successful show. I’m so proud of all of the beautiful ladies, they all did amazing. The musical guests were FAN…",0.9476,0.449,0.0,0.551,Wed Nov 29 04:02:16 +0000 2017
277,CBS,78,55 Models. 88 Looks. 1 FABULOUS Night. #VSFashionShow https://t.co/TmYqRjDRE5,0.6289,0.371,0.0,0.629,Wed Nov 29 04:00:58 +0000 2017
278,CBS,79,Two. Million. Dollar. Bra. 😮  #VSFashionShow https://t.co/4dp7RbMHlp,0.0,0.0,0.0,1.0,Wed Nov 29 03:57:07 +0000 2017
279,CBS,80,RT @exclvdes: HARRY SINGING ANGEL FOR THE ANGELS HAS ME CRYING #VSFashionShow,-0.5904,0.0,0.258,0.742,Wed Nov 29 03:56:08 +0000 2017
280,CBS,81,RT @victoriaa_POW: how does one become a vs angel overnight......asking for a friend #vsfashionshow,0.4939,0.225,0.0,0.775,Wed Nov 29 03:53:09 +0000 2017
281,CBS,82,RT @MzShortNSweet_: Guys it's almost done... I can not😩💆🏾💖💕😘✨ #VSFashionShow,0.0,0.0,0.0,1.0,Wed Nov 29 03:52:28 +0000 2017
282,CBS,83,Absolute goddess. #VSFashionShow https://t.co/cSCwwFltQW,0.0,0.0,0.0,1.0,Wed Nov 29 03:47:11 +0000 2017
283,CBS,84,FIERCE. #VSFashionShow https://t.co/VNlXH4Z3kJ,0.0,0.0,0.0,1.0,Wed Nov 29 03:45:32 +0000 2017
284,CBS,85,RT @__lowens: Is it just me or are the models this year EXTRA beautiful? #Diversity #VSFashionShow,0.5994,0.206,0.0,0.794,Wed Nov 29 03:42:10 +0000 2017
285,CBS,86,RT @Ceci20GS: Can’t believe this is @AngelAlessandra last walk 😭#VSFashionShow,0.0,0.0,0.0,1.0,Wed Nov 29 03:39:21 +0000 2017
286,CBS,87,RT @JustHedyJ: All these ladies are so beautiful I love them all. #VSFashionShow,0.8878,0.486,0.0,0.514,Wed Nov 29 03:36:37 +0000 2017
287,CBS,88,💖 #VSFashionShow https://t.co/Vs9sktkL8c,0.0,0.0,0.0,1.0,Wed Nov 29 03:34:35 +0000 2017
288,CBS,89,"It's not about how we fall, it's about how we get up. #VSFashionShow https://t.co/NCe08O8OjU",0.0,0.0,0.0,1.0,Wed Nov 29 03:26:10 +0000 2017
289,CBS,90,Runway ready! #VSFashionShow https://t.co/tUeJ2A6xRx,0.4199,0.482,0.0,0.518,Wed Nov 29 03:22:53 +0000 2017
290,CBS,91,RT @VictoriasSecret: That VOICE 😱! @leslieodomjr making us actually excited for ❄. #VSFashionShow https://t.co/peaKzrveKi,0.4003,0.172,0.0,0.828,Wed Nov 29 03:22:27 +0000 2017
291,CBS,92,RT @SaraSampaio: It’s show time! Tune in now on cbs #vsfashionshow https://t.co/u75WfqCJr7,0.0,0.0,0.0,1.0,Wed Nov 29 03:20:56 +0000 2017
292,CBS,93,These Angels can do anything. 👊 #VSFashionShow https://t.co/7vz0zSz6Yc,0.0,0.0,0.0,1.0,Wed Nov 29 03:18:45 +0000 2017
